,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_n_estimators,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
421,0.2953361511230469,0.006439009024283127,0.022849273681640626,0.000513946923632689,log_loss,6,200,"{'criterion': 'log_loss', 'max_depth': 6, 'n_estimators': 200}",0.8297872340425533,0.8,0.8045977011494253,0.8695652173913043,0.9484536082474228,0.850480752166141,0.054853768774528425,308,0.9335317460317459,0.8834325396825397,0.9250992063492064,0.9454365079365079,0.9920634920634921,0.9359126984126984,0.03498680374269717,312
422,0.37553982734680175,0.0019335944342867887,0.02765178680419922,0.000494716632793336,log_loss,6,250,"{'criterion': 'log_loss', 'max_depth': 6, 'n_estimators': 250}",0.8297872340425533,0.8,0.8181818181818182,0.8695652173913043,0.9484536082474228,0.8531975755726198,0.05281238654455657,296,0.9290674603174602,0.8849206349206349,0.9250992063492063,0.9434523809523809,0.9905753968253967,0.9346230158730158,0.03406030076102482,329
423,0.4469776153564453,0.00207578806944514,0.03173508644104004,0.0007183989063023859,log_loss,6,300,"{'criterion': 'log_loss', 'max_depth': 6, 'n_estimators': 300}",0.8210526315789474,0.8,0.8045977011494253,0.8602150537634408,0.9387755102040817,0.8449281793391791,0.051490077861134353,337,0.9305555555555556,0.8814484126984127,0.9246031746031746,0.9429563492063491,0.9895833333333333,0.933829365079365,0.034731574704166365,333
424,0.5151340961456299,0.00706728360971261,0.03574128150939941,0.0011692756558188476,log_loss,6,350,"{'criterion': 'log_loss', 'max_depth': 6, 'n_estimators': 350}",0.8210526315789474,0.8,0.8045977011494253,0.8478260869565218,0.9484536082474228,0.8443860055864635,0.0546618204744455,341,0.9280753968253969,0.8849206349206349,0.9255952380952381,0.9434523809523809,0.9905753968253967,0.9345238095238095,0.034068390544842994,331
425,0.5896710395812989,0.009957006779432015,0.041289329528808594,0.001430476482281268,log_loss,6,400,"{'criterion': 'log_loss', 'max_depth': 6, 'n_estimators': 400}",0.8297872340425533,0.8,0.8045977011494253,0.8478260869565218,0.9387755102040817,0.8441973064705165,0.05037337689196044,343,0.9290674603174603,0.8878968253968254,0.9260912698412699,0.9429563492063492,0.9905753968253967,0.9353174603174603,0.03312006605534178,320
426,0.6680231094360352,0.008403980262813738,0.046144723892211914,0.0010506270849076895,log_loss,6,450,"{'criterion': 'log_loss', 'max_depth': 6, 'n_estimators': 450}",0.8210526315789474,0.8,0.8181818181818182,0.8478260869565218,0.9387755102040817,0.8451672093842738,0.0492328845731334,333,0.9310515873015872,0.8893849206349207,0.9250992063492064,0.9434523809523809,0.9905753968253967,0.9359126984126984,0.03271162951409436,312
427,0.7358630180358887,0.0074276456499583745,0.04884982109069824,0.0016600100081099211,log_loss,6,500,"{'criterion': 'log_loss', 'max_depth': 6, 'n_estimators': 500}",0.8297872340425533,0.8,0.8181818181818182,0.8478260869565218,0.9387755102040817,0.846914129876995,0.04849568380732604,329,0.9300595238095237,0.8888888888888888,0.9275793650793651,0.9449404761904763,0.990079365079365,0.9363095238095237,0.03264868743737211,309
428,0.8113969326019287,0.01688838609037105,0.05318131446838379,0.0017304466893440517,log_loss,6,550,"{'criterion': 'log_loss', 'max_depth': 6, 'n_estimators': 550}",0.8210526315789474,0.8,0.8181818181818182,0.8478260869565218,0.9387755102040817,0.8451672093842738,0.0492328845731334,333,0.9305555555555556,0.888888888888889,0.9280753968253969,0.9444444444444444,0.9905753968253967,0.9365079365079364,0.03274260430708401,302
429,0.889950942993164,0.010274107770760156,0.0591644287109375,0.0010673711795002006,log_loss,6,600,"{'criterion': 'log_loss', 'max_depth': 6, 'n_estimators': 600}",0.8210526315789474,0.811881188118812,0.8181818181818182,0.8478260869565218,0.9387755102040817,0.8475434470080362,0.04724200355373681,325,0.9290674603174603,0.8908730158730159,0.9285714285714285,0.9454365079365079,0.9900793650793651,0.9368055555555556,0.03209382896126309,293
430,0.9626670360565186,0.02038883924470299,0.06153826713562012,0.0015972959310743995,log_loss,6,650,"{'criterion': 'log_loss', 'max_depth': 6, 'n_estimators': 650}",0.8297872340425533,0.811881188118812,0.8181818181818182,0.8478260869565218,0.9387755102040817,0.8492903675007574,0.04638382398982321,317,0.9305555555555556,0.8878968253968255,0.9285714285714286,0.9454365079365079,0.9900793650793651,0.9365079365079364,0.032897040801944735,302
